Timestamp [ms],True Temp [C],Voltage1 [mV],Voltage2 [mV],Temp1 [C],Temp2 [C]
524216.9511318207,68.48,1141.222,-1645.738,68.932,-80.081
524277.98104286194,68.49,1141.41,-1645.738,68.945,-80.081
524389.8341655731,68.49,1141.597,-1645.675,68.957,-79.92
524441.7841434479,68.49,1141.722,-1645.675,68.966,-79.92
524504.7869682312,68.49,1141.847,-1645.738,68.974,-80.081
524552.787065506,68.49,1141.972,-1645.738,68.983,-80.081
524604.7871112823,68.49,1141.972,-1645.738,68.983,-80.081
524656.7871570587,68.51,1142.035,-1645.738,68.987,-80.081
524729.7830581665,68.51,1142.16,-1645.675,68.996,-79.92
524780.846118927,68.51,1142.16,-1645.675,68.996,-79.92
524829.6411037445,68.51,1142.347,-1645.738,69.009,-80.081
524881.6421031952,68.52,1142.472,-1645.675,69.017,-79.92
524929.7709465027,68.52,1142.535,-1645.675,69.021,-79.92
524981.770992279,68.52,1142.535,-1645.675,69.021,-79.92
525029.0429592133,68.52,1142.66,-1645.738,69.03,-80.081
525081.0561180115,68.52,1142.722,-1645.738,69.034,-80.081
525129.08411026,68.52,1142.847,-1645.675,69.043,-79.92
525181.0591220856,68.52,1142.91,-1645.675,69.047,-79.92
525229.0530204773,68.52,1142.91,-1645.738,69.047,-80.081
525280.9610366821,68.53,1143.035,-1645.738,69.055,-80.081
525328.9630413055,68.53,1143.097,-1645.675,69.06,-79.92
525380.9680938721,68.53,1143.16,-1645.675,69.064,-79.92
525428.9660453796,68.53,1143.285,-1645.738,69.072,-80.081
525480.9410572052,68.52,1143.285,-1645.738,69.072,-80.081
525541.5551662445,68.52,1143.347,-1645.738,69.077,-80.081
525593.554019928,68.52,1143.472,-1645.675,69.085,-79.92
525641.5541172028,68.52,1143.535,-1645.675,69.089,-79.92
525693.5551166534,68.52,1143.597,-1645.675,69.094,-79.92
525741.5540218353,68.52,1143.597,-1645.675,69.094,-79.92
525793.6689853668,68.52,1143.722,-1645.738,69.102,-80.081
525840.9719467163,68.52,1143.785,-1645.675,69.107,-79.92
525892.9719924927,68.55,1143.847,-1645.675,69.111,-79.92
525941.9870376587,68.55,1143.972,-1645.675,69.119,-79.92
525993.9241409302,68.55,1144.035,-1645.738,69.124,-80.081
526040.9231185913,68.55,1144.035,-1645.738,69.124,-80.081
526092.924118042,68.57,1144.097,-1645.675,69.128,-79.92
526152.9271602631,68.57,1144.222,-1645.675,69.136,-79.92
526204.9231529236,68.57,1144.285,-1645.675,69.141,-79.92
526255.9270858765,68.57,1144.347,-1645.738,69.145,-80.081
526305.6740760803,68.56,1144.347,-1645.675,69.145,-79.92
526357.675075531,68.56,1144.41,-1645.675,69.149,-79.92
526405.6739807129,68.56,1144.535,-1645.738,69.158,-80.081
526453.6740779877,68.56,1144.597,-1645.738,69.162,-80.081
526505.6760311127,68.55,1144.66,-1645.738,69.166,-80.081
526569.6749687195,68.55,1144.722,-1645.675,69.171,-79.92
526617.6750659943,68.55,1144.722,-1645.738,69.171,-80.081
526669.6779727936,68.57,1144.785,-1645.675,69.175,-79.92
526729.0251255035,68.57,1144.91,-1645.675,69.183,-79.92
526778.0289649963,68.57,1144.91,-1645.675,69.183,-79.92
526829.3001651764,68.57,1145.035,-1645.738,69.192,-80.081
526881.8089962006,68.59,1145.16,-1645.675,69.201,-79.92
526953.8080692291,68.59,1145.16,-1645.738,69.201,-80.081
527005.8090686798,68.59,1145.285,-1645.675,69.209,-79.92
527053.8091659546,68.59,1145.285,-1645.675,69.209,-79.92
527105.8080196381,68.58,1145.41,-1645.738,69.218,-80.081
527153.7201404572,68.58,1145.41,-1645.675,69.218,-79.92
527205.7199478149,68.58,1145.535,-1645.738,69.226,-80.081
527253.7200450897,68.58,1145.597,-1645.675,69.23,-79.92
527306.7240715027,68.58,1145.597,-1645.675,69.23,-79.92
527354.0940284729,68.58,1145.66,-1645.675,69.235,-79.92
527407.0949554443,68.58,1145.722,-1645.675,69.239,-79.92
527454.2710781097,68.58,1145.785,-1645.675,69.243,-79.92
527506.2630176544,68.6,1145.847,-1645.675,69.248,-79.92
527566.2040710449,68.6,1145.972,-1645.675,69.256,-79.92
527617.604970932,68.6,1145.972,-1645.675,69.256,-79.92
527666.6040420532,68.6,1146.035,-1645.675,69.26,-79.92
527718.6050415039,68.61,1146.035,-1645.675,69.26,-79.92
527782.3860645294,68.61,1146.16,-1645.675,69.269,-79.92
527829.9140930176,68.61,1146.285,-1645.675,69.278,-79.92
527882.4219703674,68.61,1146.348,-1645.738,69.282,-80.081
527930.5880069733,68.61,1146.348,-1645.738,69.282,-80.081
527982.1691513062,68.61,1146.473,-1645.675,69.29,-79.92
528030.1690101624,68.61,1146.473,-1645.675,69.29,-79.92
528082.1690559387,68.61,1146.598,-1645.738,69.299,-80.081
528130.1691532135,68.62,1146.66,-1645.738,69.303,-80.081
528182.1689605713,68.62,1146.66,-1645.738,69.303,-80.081
528230.1690578461,68.62,1146.723,-1645.738,69.308,-80.081
528282.3660373688,68.62,1146.848,-1645.738,69.316,-80.081
528330.3661346436,68.62,1146.91,-1645.738,69.321,-80.081
528382.364988327,68.62,1146.973,-1645.675,69.325,-79.92
528430.3660392761,68.62,1146.973,-1645.675,69.325,-79.92
528478.364944458,68.62,1147.035,-1645.675,69.329,-79.92
528529.3650627136,68.64,1147.16,-1645.738,69.338,-80.081
528594.496011734,68.64,1147.223,-1645.738,69.342,-80.081
528698.4961032867,68.64,1147.41,-1645.738,69.355,-80.081
528746.4971542358,68.65,1147.41,-1645.738,69.355,-80.081
528778.4969806671,68.65,1147.473,-1645.738,69.359,-80.081
528818.0220127106,68.65,1147.598,-1645.675,69.368,-79.92
528865.8781051636,68.65,1147.598,-1645.738,69.368,-80.081
528917.8781509399,68.67,1147.723,-1645.738,69.376,-80.081
528981.8780422211,68.67,1147.723,-1645.738,69.376,-80.081
529029.876947403,68.67,1147.848,-1645.738,69.385,-80.081
529081.9940567017,68.67,1147.91,-1645.675,69.389,-79.92
529129.9941539764,68.67,1148.035,-1645.738,69.398,-80.081
529181.9939613342,68.67,1148.035,-1645.738,69.398,-80.081
529229.9950122833,68.67,1148.035,-1645.738,69.398,-80.081
529281.9941043854,68.67,1148.16,-1645.675,69.407,-79.92
529329.9939632416,68.68,1148.223,-1645.675,69.411,-79.92
529393.9940929413,68.68,1148.348,-1645.675,69.419,-79.92
529441.7090415955,68.68,1148.473,-1645.675,69.428,-79.92
529493.7090873718,68.68,1148.473,-1645.738,69.428,-80.081
529546.709060669,68.7,1148.535,-1645.675,69.432,-79.92
529594.7079658508,68.7,1148.598,-1645.675,69.437,-79.92
529641.7090892792,68.7,1148.66,-1645.738,69.441,-80.081
529693.7079429626,68.7,1148.785,-1645.675,69.45,-79.92
529746.7081546783,68.72,1148.785,-1645.675,69.45,-79.92
529777.7080535889,68.72,1148.848,-1645.738,69.454,-80.081
529830.2199840546,68.72,1148.973,-1645.738,69.463,-80.081
529881.7460536957,68.72,1149.035,-1645.738,69.467,-80.081
529930.4349422455,68.71,1149.035,-1645.738,69.467,-80.081
529994.4350719452,68.71,1149.16,-1645.738,69.475,-80.081
530042.43516922,68.71,1149.223,-1645.738,69.48,-80.081
530094.4340229034,68.71,1149.285,-1645.738,69.484,-80.081
530142.4350738525,68.7,1149.348,-1645.738,69.488,-80.081
530206.4340114594,68.7,1149.473,-1645.738,69.497,-80.081
530254.4341087341,68.7,1149.535,-1645.738,69.501,-80.081
530306.4341545105,68.7,1149.535,-1645.738,69.501,-80.081
530357.7010631561,68.72,1149.598,-1645.675,69.506,-79.92
530389.7030353546,68.72,1149.66,-1645.675,69.51,-79.92
530429.7020435333,68.72,1149.66,-1645.675,69.51,-79.92
530482.6190471649,68.72,1149.785,-1645.738,69.519,-80.081
530529.5670032501,68.74,1149.848,-1645.738,69.523,-80.081
530594.5661067963,68.74,1149.91,-1645.738,69.527,-80.081
530642.569065094,68.74,1150.035,-1645.738,69.536,-80.081
530693.5639381409,68.74,1150.098,-1645.675,69.54,-79.92
530742.5661087036,68.73,1150.098,-1645.738,69.54,-80.081
530806.9150447845,68.73,1150.16,-1645.738,69.545,-80.081
530854.9361228943,68.73,1150.223,-1645.675,69.549,-79.92
530906.9530963898,68.73,1150.285,-1645.738,69.553,-80.081
530953.9530277252,68.73,1150.41,-1645.675,69.562,-79.92
531029.9520492554,68.73,1150.473,-1645.675,69.566,-79.92
531081.953048706,68.73,1150.535,-1645.738,69.57,-80.081
531129.9531459808,68.73,1150.598,-1645.738,69.575,-80.081
531181.843996048,68.74,1150.598,-1645.738,69.575,-80.081
531229.9151420593,68.74,1150.66,-1645.738,69.579,-80.081
531281.9139957428,68.74,1150.785,-1645.675,69.588,-79.92
531329.9140930176,68.74,1150.785,-1645.675,69.588,-79.92
531381.914138794,68.75,1150.91,-1645.675,69.596,-79.92
531429.9139976501,68.75,1150.91,-1645.675,69.596,-79.92
531481.9850921631,68.75,1150.973,-1645.675,69.601,-79.92
531529.9849510193,68.75,1151.035,-1645.738,69.605,-80.081
531581.9849967957,68.76,1151.098,-1645.675,69.609,-79.92
531641.9849395752,68.76,1151.223,-1645.738,69.618,-80.081
531693.9859390259,68.76,1151.223,-1645.738,69.618,-80.081
531741.9850826263,68.76,1151.223,-1645.675,69.618,-79.92
531794.4700717926,68.77,1151.348,-1645.675,69.627,-79.92
531842.0021533966,68.77,1151.41,-1645.675,69.631,-79.92
531893.5780525208,68.77,1151.473,-1645.675,69.635,-79.92
531942.5749778748,68.77,1151.535,-1645.675,69.64,-79.92
531994.5759773254,68.77,1151.535,-1645.675,69.64,-79.92
532054.4519424438,68.77,1151.598,-1645.675,69.644,-79.92
532106.4751148224,68.77,1151.66,-1645.675,69.648,-79.92
532158.4751605988,68.77,1151.723,-1645.675,69.653,-79.92
532218.4751033783,68.77,1151.848,-1645.675,69.661,-79.92
532266.4749622345,68.77,1151.91,-1645.675,69.666,-79.92
532317.9271221161,68.77,1151.973,-1645.675,69.67,-79.92
532365.9269809723,68.78,1151.973,-1645.675,69.67,-79.92
532429.927110672,68.78,1152.035,-1645.675,69.674,-79.92
532481.9271564484,68.78,1152.098,-1645.675,69.679,-79.92
532529.9270153046,68.78,1152.16,-1645.675,69.683,-79.92
532581.9301605225,68.79,1152.285,-1645.675,69.692,-79.92
532653.9299488068,68.79,1152.348,-1645.675,69.696,-79.92
532706.9301605225,68.79,1152.41,-1645.738,69.7,-80.081
532753.9300918579,68.79,1152.41,-1645.738,69.7,-80.081
532806.930065155,68.79,1152.41,-1645.675,69.7,-79.92
532854.4421195984,68.79,1152.535,-1645.675,69.709,-79.92
532906.9690704346,68.79,1152.598,-1645.675,69.714,-79.92
532953.96900177,68.79,1152.723,-1645.738,69.722,-80.081
533006.9680213928,68.79,1152.785,-1645.738,69.727,-80.081
533062.196969986,68.79,1152.785,-1645.738,69.727,-80.081
533134.1969966888,68.79,1152.91,-1645.675,69.735,-79.92
533182.1970939636,68.82,1152.91,-1645.675,69.735,-79.92
533254.1961669922,68.82,1153.035,-1645.675,69.744,-79.92
533306.19597435,68.82,1153.035,-1645.675,69.744,-79.92
533354.3751239777,68.82,1153.098,-1645.738,69.748,-80.081
533406.3861370087,68.84,1153.223,-1645.738,69.757,-80.081
533466.1800861359,68.84,1153.285,-1645.738,69.761,-80.081
533518.1801319122,68.84,1153.348,-1645.738,69.766,-80.081
533566.1799907684,68.84,1153.348,-1645.738,69.766,-80.081
533618.1800365448,68.84,1153.41,-1645.675,69.77,-79.92
533682.1801662445,68.84,1153.473,-1645.738,69.774,-80.081
533730.1800251007,68.84,1153.535,-1645.675,69.779,-79.92
533782.1800708771,68.84,1153.66,-1645.738,69.787,-80.081
533842.1800136566,68.84,1153.723,-1645.675,69.792,-79.92
533893.707036972,68.84,1153.785,-1645.675,69.796,-79.92
533942.214012146,68.84,1153.848,-1645.675,69.8,-79.92
533994.2140579224,68.86,1153.848,-1645.675,69.8,-79.92
534066.1661624908,68.86,1153.91,-1645.675,69.805,-79.92
534118.1659698486,68.86,1153.973,-1645.675,69.809,-79.92
534166.1660671234,68.86,1154.098,-1645.675,69.818,-79.92
534218.5959815979,68.88,1154.16,-1645.675,69.822,-79.92
534266.508102417,68.88,1154.223,-1645.675,69.827,-79.92
534318.5081481934,68.88,1154.285,-1645.675,69.831,-79.92
534366.5080070496,68.88,1154.285,-1645.675,69.831,-79.92
534418.5080528259,68.88,1154.348,-1645.675,69.835,-79.92
534466.5081501007,68.88,1154.41,-1645.675,69.84,-79.92
534518.2690620422,68.88,1154.473,-1645.738,69.844,-80.081
534566.269159317,68.88,1154.473,-1645.675,69.844,-79.92
534618.2689666748,68.89,1154.535,-1645.738,69.848,-80.081
534682.2690963745,68.89,1154.66,-1645.675,69.857,-79.92
534730.2711009979,68.89,1154.723,-1645.738,69.861,-80.081
534782.2690010071,68.89,1154.723,-1645.675,69.861,-79.92
534830.2690982819,68.89,1154.848,-1645.675,69.87,-79.92
534883.2890987396,68.89,1154.91,-1645.675,69.875,-79.92
534931.4639568329,68.89,1154.91,-1645.675,69.875,-79.92
534982.4120998383,68.89,1154.973,-1645.675,69.879,-79.92
535030.4119586945,68.89,1155.035,-1645.675,69.883,-79.92
535094.4950580597,68.89,1155.098,-1645.738,69.888,-80.081
535142.1201229095,68.89,1155.223,-1645.675,69.896,-79.92
535194.1201686859,68.89,1155.285,-1645.675,69.901,-79.92
535246.1190223694,68.9,1155.285,-1645.675,69.901,-79.92
535293.8599586487,68.9,1155.348,-1645.675,69.905,-79.92
535341.8600559235,68.9,1155.41,-1645.738,69.91,-80.081
535393.8601016998,68.9,1155.473,-1645.738,69.914,-80.081
535445.8601474762,68.92,1155.535,-1645.738,69.918,-80.081
535493.8609600067,68.92,1155.535,-1645.738,69.918,-80.081
535541.8610572815,68.92,1155.598,-1645.738,69.923,-80.081
535594.4459438324,68.92,1155.66,-1645.738,69.927,-80.081
535646.4490890503,68.92,1155.723,-1645.738,69.931,-80.081
535706.4499855042,68.92,1155.848,-1645.738,69.94,-80.081
535755.4490566254,68.92,1155.848,-1645.675,69.94,-79.92
535806.4470291138,68.92,1155.91,-1645.738,69.944,-80.081
535858.4480285645,68.92,1155.91,-1645.675,69.944,-79.92
535906.3110351562,68.92,1156.035,-1645.675,69.953,-79.92
535954.3690681458,68.92,1156.098,-1645.738,69.958,-80.081
536006.3691139221,68.92,1156.098,-1645.738,69.958,-80.081
536058.3691596985,68.94,1156.16,-1645.738,69.962,-80.081
536106.3730716705,68.94,1156.223,-1645.738,69.966,-80.081
536154.3731689453,68.94,1156.285,-1645.738,69.971,-80.081
536206.9580554962,68.94,1156.285,-1645.738,69.971,-80.081
536257.9560279846,68.96,1156.41,-1645.738,69.979,-80.081
536306.9560527802,68.96,1156.41,-1645.675,69.979,-79.92
536353.9559841156,68.96,1156.473,-1645.738,69.984,-80.081
536405.9550762177,68.96,1156.473,-1645.675,69.984,-79.92
536457.955121994,68.96,1156.598,-1645.738,69.993,-80.081
536506.9589614868,68.96,1156.598,-1645.738,69.993,-80.081
536553.955078125,68.96,1156.66,-1645.738,69.997,-80.081
536605.9560775757,68.96,1156.723,-1645.738,70.001,-80.081
536657.9551696777,68.96,1156.785,-1645.675,70.006,-79.92
536717.9551124573,68.96,1156.785,-1645.675,70.006,-79.92
536765.9070491791,68.96,1156.91,-1645.738,70.014,-80.081
536817.9039955139,68.96,1156.91,-1645.675,70.014,-79.92
536869.9059486389,68.98,1156.973,-1645.675,70.019,-79.92
536918.4350967407,68.98,1157.035,-1645.738,70.023,-80.081
536965.9421443939,68.98,1157.098,-1645.675,70.028,-79.92
537017.9419517517,68.98,1157.16,-1645.738,70.032,-80.081
537069.9491500854,68.99,1157.16,-1645.675,70.032,-79.92
537117.9490089417,68.99,1157.223,-1645.738,70.036,-80.081
537165.9491062164,68.99,1157.285,-1645.738,70.041,-80.081
537217.9491519928,68.99,1157.348,-1645.675,70.045,-79.92
537269.9489593506,69.0,1157.41,-1645.738,70.05,-80.081
537318.3751106262,69.0,1157.41,-1645.675,70.05,-79.92
537374.3751049042,69.0,1157.41,-1645.738,70.05,-80.081
537446.3739395142,69.01,1157.535,-1645.675,70.058,-79.92
537506.3791275024,69.01,1157.598,-1645.738,70.063,-80.081
537566.7159557343,69.01,1157.66,-1645.675,70.067,-79.92
537618.7160015106,69.01,1157.723,-1645.738,70.072,-80.081
537670.7150936127,69.02,1157.785,-1645.675,70.076,-79.92
537706.7151069641,69.02,1157.848,-1645.675,70.08,-79.92
537765.7151222229,69.02,1157.91,-1645.675,70.085,-79.92
537818.71509552,69.02,1157.91,-1645.738,70.085,-80.081
537870.717048645,69.03,1158.035,-1645.738,70.093,-80.081
537918.2469844818,69.03,1158.035,-1645.675,70.093,-79.92
537965.82198143,69.03,1158.098,-1645.738,70.098,-80.081
538018.7661647797,69.03,1158.16,-1645.675,70.102,-79.92
538069.7710514069,69.05,1158.16,-1645.675,70.102,-79.92
538106.7700386047,69.05,1158.223,-1645.675,70.107,-79.92
538166.7709350586,69.05,1158.285,-1645.675,70.111,-79.92
538217.7700996399,69.05,1158.348,-1645.675,70.115,-79.92
538266.1859989166,69.06,1158.41,-1645.675,70.12,-79.92
538330.188035965,69.06,1158.473,-1645.675,70.124,-79.92
538382.2410106659,69.06,1158.473,-1645.675,70.124,-79.92
538430.1910400391,69.06,1158.535,-1645.675,70.129,-79.92
538481.9481372833,69.05,1158.598,-1645.738,70.133,-80.081
538518.0039405823,69.05,1158.66,-1645.675,70.137,-79.92
538565.948009491,69.05,1158.66,-1645.675,70.137,-79.92
538617.9480552673,69.05,1158.723,-1645.675,70.142,-79.92
538665.9481525421,69.05,1158.785,-1645.675,70.146,-79.92
538729.9480438232,69.05,1158.848,-1645.738,70.151,-80.081
538781.9480895996,69.05,1158.91,-1645.675,70.155,-79.92
538829.9479484558,69.05,1158.973,-1645.675,70.159,-79.92
538881.9010257721,69.07,1158.973,-1645.675,70.159,-79.92
538917.9420471191,69.07,1158.973,-1645.738,70.159,-80.081
538965.9881591797,69.07,1159.035,-1645.738,70.164,-80.081
539017.9879665375,69.07,1159.098,-1645.738,70.168,-80.081
539067.0440196991,69.08,1159.098,-1645.738,70.168,-80.081
539129.9879550934,69.08,1159.098,-1645.675,70.168,-79.92
539181.9880008698,69.08,1159.223,-1645.675,70.177,-79.92
539230.1149368286,69.08,1159.285,-1645.675,70.181,-79.92
539282.1280956268,69.07,1159.285,-1645.675,70.181,-79.92
539342.1161174774,69.07,1159.41,-1645.738,70.19,-80.081
539394.1130638123,69.07,1159.348,-1645.675,70.186,-79.92
539442.1181678772,69.07,1159.348,-1645.675,70.186,-79.92
539494.1191673279,69.06,1159.41,-1645.675,70.19,-79.92
539530.1160812378,69.06,1159.473,-1645.738,70.195,-80.081
539582.1161270142,69.06,1159.598,-1645.675,70.203,-79.92
539630.1190853119,69.06,1159.598,-1645.738,70.203,-80.081
539682.3110580444,69.08,1159.598,-1645.738,70.203,-80.081
539742.3169612885,69.08,1159.66,-1645.738,70.208,-80.081
539794.319152832,69.08,1159.723,-1645.738,70.212,-80.081
539842.02003479,69.08,1159.785,-1645.738,70.217,-80.081
539894.129037857,69.09,1159.785,-1645.675,70.217,-79.92
539965.8391475677,69.09,1159.848,-1645.738,70.221,-80.081
540017.8389549255,69.09,1159.91,-1645.675,70.225,-79.92
540065.8390522003,69.09,1159.91,-1645.675,70.225,-79.92
540117.8390979767,69.08,1159.973,-1645.738,70.23,-80.081
540165.8380031586,69.08,1159.973,-1645.738,70.23,-80.081
540217.8380489349,69.08,1160.035,-1645.675,70.234,-79.92
540265.6531333923,69.08,1160.098,-1645.738,70.239,-80.081
540318.6490535736,69.07,1160.098,-1645.738,70.239,-80.081
540366.6491508484,69.07,1160.16,-1645.738,70.243,-80.081
540418.1001186371,69.07,1160.223,-1645.675,70.248,-79.92
540470.1340198517,69.07,1160.223,-1645.738,70.248,-80.081
540518.0959701538,69.07,1160.223,-1645.738,70.248,-80.081
540566.0951137543,69.07,1160.223,-1645.738,70.248,-80.081
540618.0951595306,69.07,1160.285,-1645.738,70.252,-80.081
540666.0950183868,69.07,1160.285,-1645.675,70.252,-79.92
540718.0960178375,69.08,1160.41,-1645.738,70.261,-80.081
540782.1490764618,69.08,1160.41,-1645.738,70.261,-80.081
540830.0960063934,69.08,1160.473,-1645.738,70.265,-80.081
540882.0950984955,69.08,1160.473,-1645.738,70.265,-80.081
540930.3441047668,69.08,1160.535,-1645.738,70.27,-80.081
540981.8680286407,69.08,1160.535,-1645.738,70.27,-80.081
541029.8690795898,69.08,1160.598,-1645.738,70.274,-80.081
541081.8691253662,69.08,1160.66,-1645.738,70.278,-80.081
541133.8691711426,69.08,1160.66,-1645.675,70.278,-79.92
541181.8680763245,69.08,1160.723,-1645.675,70.283,-79.92
541230.2780151367,69.08,1160.723,-1645.675,70.283,-79.92
541282.2780609131,69.08,1160.848,-1645.675,70.292,-79.92
541329.9510478973,69.07,1160.848,-1645.738,70.292,-80.081
541381.9510936737,69.07,1160.848,-1645.738,70.292,-80.081
541429.9509525299,69.07,1160.91,-1645.738,70.296,-80.081
541481.9509983063,69.07,1160.91,-1645.738,70.296,-80.081
541529.951095581,69.07,1161.035,-1645.738,70.305,-80.081
541581.9511413574,69.07,1161.098,-1645.738,70.309,-80.081
541629.9510002136,69.07,1161.098,-1645.738,70.309,-80.081
541681.95104599,69.07,1161.098,-1645.738,70.309,-80.081
541737.951040268,69.09,1161.223,-1645.738,70.318,-80.081
541850.4860401154,69.09,1161.223,-1645.675,70.318,-79.92
541882.4861049652,69.09,1161.223,-1645.675,70.318,-79.92
541929.995059967,69.1,1161.285,-1645.738,70.323,-80.081
541994.5149421692,69.1,1161.348,-1645.675,70.327,-79.92
542042.515039444,69.1,1161.41,-1645.738,70.331,-80.081
542095.5150127411,69.1,1161.41,-1645.675,70.331,-79.92
542146.5151309967,69.08,1161.473,-1645.738,70.336,-80.081
542194.5149898529,69.08,1161.473,-1645.738,70.336,-80.081
542242.5150871277,69.08,1161.535,-1645.675,70.34,-79.92
542295.5141067505,69.08,1161.598,-1645.675,70.345,-79.92
542346.5139865875,69.08,1161.598,-1645.675,70.345,-79.92
542391.5140628815,69.08,1161.598,-1645.675,70.345,-79.92
542443.5141086578,69.08,1161.66,-1645.675,70.349,-79.92
542491.513967514,69.08,1161.723,-1645.675,70.354,-79.92
542546.5140342712,69.11,1161.785,-1645.738,70.358,-80.081
542591.5141105652,69.11,1161.848,-1645.738,70.362,-80.081
542642.5139904022,69.11,1161.848,-1645.738,70.362,-80.081
542691.5140151978,69.11,1161.848,-1645.675,70.362,-79.92
542743.5140609741,69.12,1161.91,-1645.738,70.367,-80.081
542807.5139522552,69.12,1161.973,-1645.675,70.371,-79.92
542855.51404953,69.12,1162.036,-1645.675,70.376,-79.92
542907.5140953064,69.12,1162.036,-1645.675,70.376,-79.92
542954.7581672668,69.1,1162.036,-1645.675,70.376,-79.92
543006.7150592804,69.1,1162.098,-1645.738,70.38,-80.081
543054.7151565552,69.1,1162.098,-1645.675,70.38,-79.92
543106.714963913,69.1,1162.161,-1645.738,70.385,-80.081
543154.7429561615,69.09,1162.223,-1645.738,70.389,-80.081
543206.7470550537,69.09,1162.286,-1645.738,70.393,-80.081
543254.7430992126,69.09,1162.286,-1645.738,70.393,-80.081
543306.743144989,69.09,1162.286,-1645.738,70.393,-80.081
543354.7430038452,69.1,1162.286,-1645.738,70.393,-80.081
543406.7430496216,69.1,1162.348,-1645.675,70.398,-79.92
543454.7419548035,69.1,1162.348,-1645.675,70.398,-79.92
543507.2939395905,69.1,1162.348,-1645.738,70.398,-80.081
543559.2939853668,69.1,1162.411,-1645.675,70.402,-79.92
543619.2941665649,69.1,1162.473,-1645.738,70.407,-80.081
543667.2940254211,69.1,1162.473,-1645.738,70.407,-80.081
543719.2931175232,69.1,1162.473,-1645.738,70.407,-80.081
543771.2931632996,69.1,1162.536,-1645.738,70.411,-80.081
543831.2931060791,69.1,1162.536,-1645.738,70.411,-80.081
543883.2931518555,69.1,1162.536,-1645.738,70.411,-80.081
543931.2951564789,69.1,1162.598,-1645.738,70.416,-80.081
543982.8269481659,69.09,1162.598,-1645.738,70.416,-80.081
544031.336069107,69.09,1162.598,-1645.738,70.416,-80.081
544079.3361663818,69.09,1162.598,-1645.738,70.416,-80.081
544131.3350200653,69.09,1162.661,-1645.675,70.42,-79.92
544183.3350658417,69.08,1162.661,-1645.738,70.42,-80.081
544231.3351631165,69.08,1162.661,-1645.738,70.42,-80.081
544279.3350219727,69.08,1162.661,-1645.675,70.42,-79.92
544331.335067749,69.08,1162.661,-1645.738,70.42,-80.081
544383.3351135254,69.07,1162.723,-1645.738,70.424,-80.081
544431.3349723816,69.07,1162.723,-1645.675,70.424,-79.92
544479.660987854,69.07,1162.723,-1645.675,70.424,-79.92
544530.9500694275,69.07,1162.786,-1645.675,70.429,-79.92
544582.967042923,69.07,1162.786,-1645.738,70.429,-80.081
544630.9549808502,69.07,1162.786,-1645.675,70.429,-79.92
544678.9350509644,69.07,1162.848,-1645.675,70.433,-79.92
544730.9701442719,69.07,1162.848,-1645.675,70.433,-79.92
544782.9530239105,69.08,1162.848,-1645.675,70.433,-79.92
544843.523979187,69.08,1162.911,-1645.675,70.438,-79.92
544895.5249786377,69.08,1162.911,-1645.675,70.438,-79.92
544943.5260295868,69.08,1162.911,-1645.738,70.438,-80.081
544995.1069355011,69.06,1162.911,-1645.675,70.438,-79.92
545043.6661243439,69.06,1162.973,-1645.738,70.442,-80.081
545090.6150341034,69.06,1162.973,-1645.675,70.442,-79.92
545143.6150074005,69.06,1162.973,-1645.675,70.442,-79.92
545195.3511238098,69.04,1162.973,-1645.675,70.442,-79.92
545255.3470134735,69.04,1162.973,-1645.675,70.442,-79.92
545307.3470592499,69.04,1163.036,-1645.675,70.447,-79.92
545355.3471565247,69.05,1163.036,-1645.738,70.447,-80.081
545419.3470478058,69.05,1163.036,-1645.675,70.447,-79.92
545467.3471450806,69.05,1163.036,-1645.675,70.447,-79.92
545518.7449455261,69.05,1163.036,-1645.675,70.447,-79.92
545566.7450428009,69.06,1163.098,-1645.738,70.451,-80.081
545630.744934082,69.06,1163.098,-1645.738,70.451,-80.081
545678.7440776825,69.06,1163.161,-1645.675,70.455,-79.92
545730.7441234589,69.06,1163.161,-1645.675,70.455,-79.92
545778.7449359894,69.04,1163.161,-1645.738,70.455,-80.081
545854.7439575195,69.04,1163.223,-1645.738,70.46,-80.081
545906.7449569702,69.04,1163.286,-1645.738,70.464,-80.081
545954.7469615936,69.04,1163.286,-1645.675,70.464,-79.92
546007.2810649872,69.03,1163.286,-1645.738,70.464,-80.081
546054.6751022339,69.03,1163.286,-1645.675,70.464,-79.92
546106.6761016846,69.03,1163.348,-1645.675,70.469,-79.92
546162.6751422882,69.03,1163.348,-1645.675,70.469,-79.92
546234.6751689911,69.04,1163.348,-1645.675,70.469,-79.92
546291.6750907898,69.04,1163.411,-1645.675,70.473,-79.92
546354.6741008759,69.04,1163.411,-1645.675,70.473,-79.92
546406.6751003265,69.05,1163.473,-1645.675,70.478,-79.92
546455.265045166,69.05,1163.473,-1645.675,70.478,-79.92
546507.374048233,69.05,1163.473,-1645.675,70.478,-79.92
546555.3750991821,69.05,1163.536,-1645.738,70.482,-80.081
546607.3751449585,69.05,1163.536,-1645.738,70.482,-80.081
546666.8181419373,69.05,1163.598,-1645.675,70.487,-79.92
546719.3360328674,69.05,1163.598,-1645.675,70.487,-79.92
546766.6029930115,69.05,1163.598,-1645.738,70.487,-80.081
546819.6041584015,69.06,1163.661,-1645.675,70.491,-79.92
546879.6031475067,69.06,1163.661,-1645.738,70.491,-80.081
546931.6029548645,69.06,1163.723,-1645.738,70.495,-80.081
